id,date_uploaded,uploaded_by,tags,data_source_id,duplicate,citation_status,fulltext_status,data_extraction_status,date_screened_t&a,t&a_screened_by,t&a_status,t&a_exclusion_reasons,type_of_work,title,journal_name,abstract,publication_year,publication_month,authors,keywords,type_of_reference,volume,issue_number,doi,issn,publisher,language,other_fields
3743536,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T05:17:19.650518Z,4100,excluded,{Population},,Evaluation of Landfill Cover Design Options for Waste Disposal Sites in the Coastal Regions of Ghana,,"Uncontrolled leachate generation from operational and closed waste disposal sites is a major environmental concern in the coastal regions of Ghana which have abundant surface water and groundwater resources. The Ghana Landfill Guidelines requires the provision of a final cover or capping system as part of a final closure plan for waste disposal sites in the country as a means of minimizing the harmful environmental effects of these emissions. However, this technical manual does not provide explicit guidance on the material types or configuration for landfill covers that would be suitable for the different climatic conditions in the country. Four landfill cover options which are based on the USEPA RCRA-type and evapotranspirative landfill cover design specifications were evaluated with the aid of the HELP computer program to determine their suitability for waste disposal sites located in the Western, Central and Greater Accra regions. The RCRA Subtitle C cover which yielded flux rates of less than 0.001 mm/yr was found to be suitable for the specific climatic conditions. The RCRA Subtitle D cover was determined to be unsuitable due to the production of very large flux rates in excess of 200 mm/yr. The results for the anisotropic barrier and capillary barrier covers were inconclusive. Recommendations for further study include a longer simulation period as well the study of the combined effects of different topsoil vegetative conditions and evaporative zone depths on the landfill water balance. The use of other water balance models such as EPIC, HYDRUS-2D and UNSAT-H for the evaluation of the evapotranspirative landfill cover design options should also be considered.",2015,,{NA},{NA},Journal Article,5,,NA,2223-5329,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""45"", ""end_page"": ""55"", ""primary_date"": ""2015-01-01 00:00:00"", ""primary_title"": ""Evaluation of Landfill Cover Design Options for Waste Disposal Sites in the Coastal Regions of Ghana"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743542,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T05:18:17.244990Z,4100,excluded,{Population},,"Browsing by fallow deer (Dama dama) in young broadleaved plantations: seasonality, and the effects of previous browsing and bud eruption",,"Browsing by fallow deer was assessed in young broadleaved plantations over 2 years. Most plantations were small and all were between 4 and 9 years old. Browsing was highly seasonal in occurrence, being rare in winter and most frequent in early summer. This seasonal pattern varied between tree species - cherry and rowan were browsed earlier than oak and sweet chestnut. The probability of browsing was also influenced by the previous browsing history of a tree; trees that were browsed in one month were more prone to browsing subsequently. Trees browsed in year 1 were also more likely to be browsed the following year. Browsing was also related to the extent of budding of individual trees, with trees that were in leaf being more prone to damage than those without leaves erupted.",2000,,{NA},{NA},Journal Article,73,,10.1093/forestry/73.5.437,0015-752X,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""437"", ""end_page"": ""445"", ""primary_date"": ""2000-01-01 00:00:00"", ""primary_title"": ""Browsing by fallow deer (Dama dama) in young broadleaved plantations: seasonality, and the effects of previous browsing and bud eruption"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743529,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T05:21:26.380673Z,4100,excluded,{Population},,A BLACK STORK CICONIA-NIGRA NEW-RECORD AT LAKE BARREA IN THE ABRUZZI NATIONAL PARK,,"A black stork was seen for the 1st time in Abruzzi National Park [Italy], on Sept. 24th 1975. The black stork has been seen in northern Italy, central Italy and southern Italy and Sicily. It is a passage migrant which occurs mainly in April and in May and from Aug.-Oct., but 3 specimens were recorded in Jan. 1968, 1971 and 1972 near Campomarino, central Italy, on the Adriatic coast. This suggests that the black stork is a winter visitor in Italy. Ringed birds from Spain, Denmark, East Germany and Czechoslovakia were recovered in the Venice Lagoon, on the central Alps, near Turin, near Ancona and in southern Latium.",1976,,"{""Allavena, S""}",,journal,46,2,,,,,"{""url"": ""to"", ""pages"": ""102"", ""end_page"": ""110"", ""primary_date"": ""1976-01-01 00:00:00"", ""primary_title"": ""A BLACK STORK CICONIA-NIGRA NEW-RECORD AT LAKE BARREA IN THE ABRUZZI NATIONAL PARK"", ""primary_authors"": ""('Allavena, S',)""}"
3743538,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T05:21:37.915318Z,4100,excluded,{Population},,Feeding and growth of Japanese flounder (Paralichthys olivaceus) in the nursery ground,,,1996,,"{""Fujii, T"",""Noguchi, M""}",,book,,,,90-5410-637-9,,,"{""url"": ""to"", ""pages"": ""141"", ""end_page"": ""151"", ""primary_date"": ""1996-01-01 00:00:00"", ""primary_title"": ""Feeding and growth of Japanese flounder (Paralichthys olivaceus) in the nursery ground"", ""tertiary_title"": ""Survival Strategies in Early Life Stages of Marine Resources"", ""primary_authors"": ""('Fujii, T', 'Noguchi, M')""}"
3743114,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T03:54:16.963347Z,4100,excluded,{Population},,Ecotourism and biodiversity conservation - Two way track,,"While not denying that tourism has environmental impacts, tourism's potential to aid biodiversity conservation world-wide is great and needs to be harnessed. However, unless precisely explained, the notion of ecotourism clouds the role of tourism in nature conservation. Therefore I define ecotourism as all visits that focus on nature appreciation and the associated infrastructure (park facilities, tours, accommodation, airlines that bring tourists to the area etc.) that supports these visits. This definition, which is used throughout this paper, helps eliminate the false distinction being made between tourism and ecotourism. Tourism, at the international and national political level, has an influential role as a force for biodiversity conservation by being a rationale for placing extra land in conservation reserves, or otherwise by sustainably managing natural areas for their natural values. Using World Heritage Areas (WHA) as an example-perhaps even as an indicator of tourism and its impacts on natural areas- the little information available suggests that tourism is not often a threat, but that warfare, clearing for agriculture, and poaching are. Regions with an intact tourism industry are also those more likely to have an intact ecosystem. National parks do act as a catalyst for tourism growth. The question is whether tourism can deliver the financial means to undertake management to neutralize the impacts of tourism on biodiversity, or, perhaps more importantly, to fund more extensive works for biodiversity conservation? Few rigorous economic studies have been carried out to provide answers to this question; to define the link between biodiversity conservation and tourism, and to explore ways of making tourism maintain and expand the resource on which its profits are based, thus making the industry world-wide a major force for conservation.",2000,,"{""Van Oosterzee, P.""}","{""Biodiversity conservation incentives"",Ecotourism,""Tourism environmental impact"",""World Heritage Areas""}",Journal Article,6,2,10.1071/PC000089,1038-2097,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""89"", ""end_page"": ""93"", ""primary_date"": ""2000-01-01 00:00:00"", ""primary_title"": ""Ecotourism and biodiversity conservation - Two way track"", ""place_published"": ""NA"", ""primary_authors"": ""('Van Oosterzee, P.',)""}"
3743118,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T03:55:16.079245Z,4100,excluded,{Population},,The convention on the conservation of antarctic marine living resources (CCAMLR) and the ecosystem approach,,"Lack of adequate governance of the high seas areas has resulted in the continued degradation of ocean and marine habitats. The ecosystem approach, which comprises integrated, precautionary management policies, can be an important tool to reverse this situation. CCAMLR was a pioneer in the incorporation of an ecosystem approach to the conservation and management of marine living resources, and continues to be a leader in its implementation. Through its actions at scientific, institutional and compliance levels, it has attempted to balance conservation objectives with the maintenance of commercial fisheries. CCAMLR has many achievements in this regard, but needs to face new challenges posed by the expansion of fisheries, including illegal, unreported and unregulated (IUU) fishing, if it is not to abandon the core conservation principles embodied in the Antarctic Treaty. Other regional fishery bodies that have committed themselves to incorporating the ecosystem approach in their regimes can learn important lessons from CCAMLR's successes and also from its difficulties. Incorporating the ecosystem approach is an ambitious goal, but one that can contribute significantly to ocean governance.",2008,,{NA},{NA},Journal Article,23,,NA,0927-3522,NA,NA,"{""url"": ""https://search.ebscohost.com/login.aspx?direct=true%7B%5C&%7Ddb=lah%7B%5C&%7DAN=20083309232%7B%5C&%7Dsite=ehost-live%7B%5C&%7Dscope=site http://brill.publisher.ingentaconnect.com/content/mnp/estu/2008/00000023/00000003/art00009"", ""pages"": ""567"", ""end_page"": ""598"", ""primary_date"": ""2008-01-01 00:00:00"", ""primary_title"": ""The convention on the conservation of antarctic marine living resources (CCAMLR) and the ecosystem approach"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743075,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:03:51.322512Z,4100,excluded,{Population},,"Effect of prey density, prey mobility and habitat structure on size selection and consumption of amphipods by a benthic feeding fish",,"To examine the interactive effects of prey density, prey mobility and habitat structure on prey selection by benthic feeding fish, feeding experiments were conducted with 95-105 mm (total length) pumpkinseed (Lepomis gibbosus), given four sizes (<4 mm, 4-7 mm, 7-9 mm, >9 mm) of active or immobilized amphipods (Gammarus pseudolimnaeus) as prey. The experiments involved the assessment of prey size selectivity, total number of prey consumed and size-specific indicators of foraging efficiency such as capture success and handling time. Pumpkinseeds were size selective only at medium and high prey densities, preferring large Gammarus when selectivity occurred. The proportion of mobile and immobile prey consumed increased with prey size in unstructured habitat, whereas no selectivity occurred with mobile prey in structured habitat. Both habitat and prey density significantly affected prey consumption, with more prey eaten at higher densities and in unstructured habitat. Prey mobility did not affect the number of prey consumed when mobile or immobile prey were offered in separate trials, but the consumption rate of immobile prey increased in structured habitat when they were offered with mobile prey in the same trial. We conclude that prey density and habitat structure affect pumpkinseed size selectivity and consumption rates in a similar manner, whereas the effect of prey mobility on these factors is more dependent on the combination of density and habitat and on whether mobile and immobile prey are present at the same time.",2006,,"{""Fox, M G"",""Lasenby, D C"",""Zhao, X X""}",,journal,165,2,10.1127/0003-9136/2006/0165-0269,,,,"{""url"": ""to"", ""pages"": ""269"", ""end_page"": ""288"", ""primary_date"": ""2006-01-01 00:00:00"", ""primary_title"": ""Effect of prey density, prey mobility and habitat structure on size selection and consumption of amphipods by a benthic feeding fish"", ""primary_authors"": ""('Fox, M G', 'Lasenby, D C', 'Zhao, X X')""}"
3743290,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T03:57:11.024367Z,4100,excluded,{Population},,Fisheries and fisheries policy in the North Sea and the Baltic: The view of an environmental organization,,"This contribution describes the current problems caused by fisheries and especially the Common Fisheries Policy of the European Union (CFP) in the North Sea and Baltic Sea, and provides recommendations for an improvement of fisheries policies. The regulation of EU fisheries is shortly described. After a brief explanation of overfishing, the current status of overfishing is given for stocks, with more details about the cod crisis in the North Sea. Overcapacity of fleets, the failing of the EU to reduce it and the driving factor of perverse subsidies are described in the following chaper. The negative impact of fisheries on marine ecosystems is highlighted by the examples of by-catch and impacts of benthic fishing gear. As one example for the threat to species, the by-catch of harbour porpoise is described. Finally, the need to change the CFP towards an ecosystem based fisheries management, with full integration of environmental objectives and following the precautionary approach is emphasized. To ensure abundant fish stocks and a healthy marine environment and to secure a long-term future of the fishing industry, recovery plans for overfished stocks, a cut of overcapacity and reduced and reformed subsidies are urgently needed.",2003,,"{""Vesper, Heike"",""von Dorrien, Christian""}",,journal,17,,,,,,"{""url"": ""to"", ""pages"": ""186"", ""end_page"": ""193"", ""primary_date"": ""2003-01-01 00:00:00"", ""primary_title"": ""Fisheries and fisheries policy in the North Sea and the Baltic: The view of an environmental organization"", ""primary_authors"": ""('Vesper, Heike', 'von Dorrien, Christian')""}"
3743308,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T03:57:40.134572Z,4100,excluded,{Population},,Sustainable development of rural coastal areas: Impacts of a new fisheries policy,,"In most EU coastal areas, over the last two decades, a significant employment and income shrink was observed; this was attributed to a gradual decline of fishery activities. Hence, the EU, in an attempt to restrain this decline and to safeguard a sustainable development of the coastal areas, initiated new measures within the current (2007-2013) Common Fisheries Policy (CFP). This work attempts to assess the effectiveness of this new policy, Axis 4 of the Operational Fisheries Programme, by measuring the employment and income effects upon the whole economy. The analysis was applied in a Greek coastal area as a case study. Results demonstrate that the employment and income generated, due to those measures, are relatively small mainly because of fund limitations and weak interactions in the local economy in a short-run timeline, though indirect benefits could occur in the long run. (C) 2013 Elsevier Ltd. All rights reserved.",2014,,"{""Chatzitheodoridis, Fotios"",""Loizou, Efstratios"",""Mattas, Konstadinos"",""Michailidis, Anastasios"",""Polymeros, Konstadinos""}",,journal,38,,10.1016/j.landusepol.2013.10.017,,,,"{""url"": ""to"", ""pages"": ""41"", ""end_page"": ""47"", ""primary_date"": ""2014-01-01 00:00:00"", ""primary_title"": ""Sustainable development of rural coastal areas: Impacts of a new fisheries policy"", ""primary_authors"": ""('Chatzitheodoridis, Fotios', 'Loizou, Efstratios', 'Mattas, Konstadinos', 'Michailidis, Anastasios', 'Polymeros, Konstadinos')""}"
3743297,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T03:59:24.865624Z,4100,excluded,{Population},,"Araçá: Biodiversity, impacts and threats",,"Araçá Bay (São Sebastião, State of São Paulo), within one of Brazil's most beautiful coastlines, has small relict mangrove stands and a very diverse marine ecosystem. As such, the bay is a natural laboratory as well as important for local small scale fishing. In this study we summarize the large literature base to comprehensibly list the flora and fauna as a preliminary biodiversity inventory of Araçá Bay. We place this in the historical context of human impact on the environment of the bay and we emphasize new, introduced and threatened species as bioindicators and natural resources. With this information, we provide a basis to inform conservation decisions as well as data for conservation management plans and call attention to the urgent need to protect this fragile environment and biota. We also emphasize that this small and uniquely biologically rich bay should be preserved, revitalized and integrated into the growing urban environment.",2010,,"{""Amaral, A C Z"",""Migotto, A E"",""Schaeffer-Novelli, Y"",""Turra, A""}",,journal,10,1,,,,,"{""url"": ""https://www.scopus.com/inward/record.uri?eid=2-s2.0-77958019436&partnerID=40&md5=275129358489f3ffbc296403b3ce200a"", ""pages"": ""219"", ""end_page"": ""264"", ""primary_date"": ""2010-01-01 00:00:00"", ""primary_title"": ""Araçá: Biodiversity, impacts and threats"", ""primary_authors"": ""('Amaral, A C Z', 'Migotto, A E', 'Schaeffer-Novelli, Y', 'Turra, A')""}"
3743289,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:01:30.766436Z,4100,excluded,{Population},,Toward adaptive management of coastal MPAs: The influence of different conservation targets and costs on the design of no-take areas,,"There is still much discussion on the most appropriate location, size and shape of marine protected areas (MPAs). These three factors were analyzed for a small coastal MPA, the Luiz Saldanha Marine Park (LSMP), for which a very limited amount of local ecological information was available when implemented in 1998. Marxan was used to provide a number of near-optimal solutions considering different levels of protection for the various conservation features and different costs. These solutions were compared with the existing no-take area of the LSMP. Information on 11 habitat types and distribution models for 3 of the most important species for the local artisanal fisheries was considered. The human activities with the highest economic and ecological impact in the study area (commercial and recreational fishing and scuba diving) were used as costs. The results show that the existing no-take area is actually located in the best area. However, the no-take area offers limited protection to vagile fish and covers a very small proportion of some of the available habitats. An increase in the conservation targets led to an increase in the number of no-take areas. The comparative framework used in this study can be applied elsewhere, providing relevant information to local stakeholders and managers in order to proceed with adaptive management. (C) 2015 Elsevier B.V. All rights reserved.",2015,,{NA},{NA},Journal Article,30,,10.1016/j.ecoinf.2015.08.009,1574-9541,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""263"", ""end_page"": ""270"", ""primary_date"": ""2015-01-01 00:00:00"", ""primary_title"": ""Toward adaptive management of coastal MPAs: The influence of different conservation targets and costs on the design of no-take areas"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743294,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:04:49.142612Z,4100,excluded,{Population},,An integrated approach for agricultural ecosystem management,,"Sustainable development and growth of agriculture sector calls for improving its competitiveness through a better understanding of lands, weather and climate, and planting, especially prediction of events with increased accuracy, and systematic integration of observations and prediction into decision-making in agriculture management. In this short paper, a systematic approach based on integrated information systems (IISs) for agricultural ecosystem management is proposed. The approach involves establishing an IIS called agricultural ecosystem enterprise information system (AEEIS) that extracts data on terrain, land use, planting, and others, and integrates them for the purpose of agricultural and ecosystem management. The integration helps in generating managerial/policy alternatives in consultation not only with agricultural and ecological specialists, but also with agriculture and ecosystems management. AEEIS, a platform of enterprise information systems, includes operational database, extract transform and load, data warehouse, data mining, simulation modeling, and knowledge management for generating managerial strategies on land use, planting species/variety, and optimal coverage of plants. AEEIS is part of efforts on integrated agricultural information services that is one of the main applications of China's sustainable agricultural development plan. The short paper concludes that, for effective management of agriculture and ecosystems, a systematic approach is essential in which IISs play a crucial role.",2008,,{NA},{NA},Journal Article,38,,10.1109/tsmcc.2007.913894,1094-6977,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""590"", ""end_page"": ""599"", ""primary_date"": ""2008-01-01 00:00:00"", ""primary_title"": ""An integrated approach for agricultural ecosystem management"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743305,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:09:34.444521Z,4100,excluded,{Population},,"Coral and Reef Fish in the Northern Quirimbas Archipelago, Mozambique - A First Assessment",,"In recent years there has been much interest in the conservation and tourism value of the Quirimbas Archipelago, Mozambique. Historically, biological and conservation work has been focused on the more accessible southern part of the Quirimbas. This paper is a contribution to the knowledge on the resources in the north of the Quirimbas following survey work conducted around Vamizi Island in 2001, 2003 and principally in 2006. The results indicate it may be one of few examples in the region that has not yet suffered the same level of anthropogenic or natural disturbances that other areas in the region have suffered. Anthropogenic impacts are low as a result of its remote location that has kept it relatively isolated from markets. Limited evidence of bleaching mortality indicates that the area may have some resilience to bleaching events. Given its condition and strategic location, we suggest the area is of high conservation and research interest, and is an important economic resource that if managed wisely can contribute to sustainable fisheries and development through tourism. Threats include high levels of immigration, improved access to markets and technology, and oil and gas exploitation. The main recommendation emerging from the study is that the area is in need of timely management and formal protection.",2009,,"{""Davidson, Johnston"",""Debney, Alison"",""Garnier, Julie"",""Guissamulo, Almeida"",""Hill, Nicholas A O"",""Muaves, Lara"",""Mucave, Santos"",""Silva, Isabel""}",,journal,8,"1, Sp. Iss. SI",,,,,"{""url"": ""to"", ""pages"": ""113"", ""end_page"": ""125"", ""primary_date"": ""2009-01-01 00:00:00"", ""primary_title"": ""Coral and Reef Fish in the Northern Quirimbas Archipelago, Mozambique - A First Assessment"", ""primary_authors"": ""('Davidson, Johnston', 'Debney, Alison', 'Garnier, Julie', 'Guissamulo, Almeida', 'Hill, Nicholas A O', 'Muaves, Lara', 'Mucave, Santos', 'Silva, Isabel')""}"
3743286,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:09:56.474511Z,4100,excluded,{Population},,Impact of network structure on the distinctness of community types,,"For each type of network structure 10 different Universal Triples (S, A, r) with n = 100 species and q = 500 local communities of size p = 80 were generated with results shown in the lighter color and averaged results shown in bold. (a) Complete graph. Same study as in Fig 2 with alpha [5, 1). (b) Erdos-Renyi network (digraph) , where alpha (1, 5], Probability [G]ij = 1 is 0.1, i.e. a mean in(out)-degree of 10, and scaling factor . (c) Power-law out-degree network , , G is the adjacency matrix for a digraph with out-degree having a power-law distribution . The high-degree nodes have the largest interaction scaling. (d) Power-law out-degree network, no interactions strength heterogeneity , H is the identity matrix, G is the adjacency matrix for a digraph with out-degree having a distribution . Further details can be found in Materials and Methods. Copyright: CC BY",2016,,{NA},{NA},Journal Article,NA,,NA,NA,NA,NA,"{""primary_date"": ""2016-01-01 00:00:00"", ""primary_title"": ""Impact of network structure on the distinctness of community types"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743313,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:11:45.535927Z,4100,excluded,{Population},,Where do islands put their waste? - A material flow and carbon footprint analysis of municipal waste management in the Maltese Islands,,"Waste management on small islands does not hold any straightforward solutions. The numerous difficulties include limited space availability, restricted recycling and resale opportunities and impacts on the local environment that become magnified particularly when the island is small-sized, densely populated and tourist dependent. The well-documented impact on the local environment includes resource loss, damage to the marine and local environment and continuous nuisances created by littering, trucks and treatment facilities. However, waste management can leave its mark beyond the local borders. The generation and treatment of waste is in fact gaining attention in its connection with greenhouse gas emissions (GHG). Although in the past GHG emissions were mainly associated with energy generation, today it is frequently acknowledged that improved waste management can also mitigate these emissions. This research paper analysis the flows involved in the management of municipal waste (MW) from an island perspective. Focusing on the island of Malta, which consists of 316 km(2) and sustains a population density of 1327 people/km(2), a Material Flow Analysis together with a carbon footprint is presented for 2012. The same analysis is then made for three prospective scenarios proposed in the Waste Management Plan for the Maltese Islands 2014-2020 using projected 2018 data. With the use of STAN 2.5 (SubSTance Flow ANalysis), a tabled down analysis of the collection, treatment and disposal/export flows involved in the management of Municipal Waste in Malta is presented. The flows are then translated into a carbon footprint analysis using CO2ZW (R)((a carbon footprint tool for waste management).)The objective is to emphasize the relationship between GHG remove GHG and replace with Greenhouse Gas emissions and existing waste management flows and how this relationship changes when different collection, treatment and disposal options are selected. The research's ultimate aim is therefore to underline the importance of placing climate concerns in waste management policies. The results note that, in terms of carbon emissions, Malta stands to benefit from the introduction of a second Mechanical Biological Treatment plant since carbon emissions will experience an extensive reduction from the 2012 estimates. However, further reduction of carbon emissions should be accompanied by the increase of dry material recycling, separate organic collection and an analysis of the current collection system particularly route optimisation. (C) 2017 Elsevier Ltd. All rights reserved.",2018,,"{""Camilleri-Fenech, Margaret"",""Farreny, Ramon"",""Gabarrell, Xavier"",""Oliver-Sola, Jordi""}",,journal,195,,10.1016/j.jclepro.2017.07.057,,,,"{""url"": ""to"", ""pages"": ""1609"", ""end_page"": ""1619"", ""primary_date"": ""2018-01-01 00:00:00"", ""primary_title"": ""Where do islands put their waste? - A material flow and carbon footprint analysis of municipal waste management in the Maltese Islands"", ""primary_authors"": ""('Camilleri-Fenech, Margaret', 'Farreny, Ramon', 'Gabarrell, Xavier', 'Oliver-Sola, Jordi')""}"
3743299,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:12:28.736211Z,4100,excluded,{Population},,I-Kiribati knowledge and management of Tarawa's Lagoon resources,,"Knowledge of the fishermen of Tarawa Atoll, Kiribati concerning some key food fish in their waters is described and shown to be highly relevant to the management of these fish. The bonefish, Albula glossodonta, has been the most important shallow-water finfish in Tarawa catches. However, all but one of its known spawning runs has been eliminated according to fishermen and this last remaining run is showing signs of severe depletion. Traditional marine resources management measures, some conservation-driven and others with different objectives, were diverse. But they have largely disappeared due, in part at least, to the impacts of British colonial rule. Reestablishing some form of local marine tenure seems essential to sound marine resource management, although the difficulties that would be encountered in doing so are not trivial.",2001,,"{""Johannes, R E"",""Yeeting, B""}",,journal,,481-493,,,,,"{""url"": ""https://www.scopus.com/inward/record.uri?eid=2-s2.0-0035654994&partnerID=40&md5=567458144f9bf0f303708b370f0f13de"", ""pages"": ""20"", ""end_page"": ""24"", ""primary_date"": ""2001-01-01 00:00:00"", ""primary_title"": ""I-Kiribati knowledge and management of Tarawa's Lagoon resources"", ""primary_authors"": ""('Johannes, R E', 'Yeeting, B')""}"
3743293,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:19:46.670800Z,4100,excluded,{Population},,LANDSCAPE CHANGE AND ITS EFFECTS ON THE WINTERING RANGE OF A LESSER SNOW GOOSE CHEN-CAERULESCENS-CAERULESCENS POPULATION - A REVIEW,,"The Texas coast has experienced considerable urban, industrial, and agricultural growth during the 20th Century. The region provides important wintering habitat to many avian species, including lesser snow geese Chen caerulescens caerulescens. This paper draws the biological and ecological fields into an historical perspective by examining available literature on the development of the upper Texas coast and range changes of lesser snow geese. Historically, lesser snow geese wintered in the coastal marshes, but expanded their range into the adjacent prairies in the mid-1900s. Winter range expansion was negatively affected by urban and industrial encroachment in the coastal marshes and positively influenced by agricultural development in the prairies, which increased dramatically during World War II. The lesser snow goose population flourished alongside some human-induced landscape alterations. However, projected declines in agriculture and increased urbanization of prairie and coastal marsh habitats may result in significant negative effects on the lesser snow goose population.",1995,,{NA},{NA},Journal Article,71,,10.1016/0006-3207(94)00044-q,0006-3207,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""179"", ""end_page"": ""185"", ""primary_date"": ""1995-01-01 00:00:00"", ""primary_title"": ""LANDSCAPE CHANGE AND ITS EFFECTS ON THE WINTERING RANGE OF A LESSER SNOW GOOSE CHEN-CAERULESCENS-CAERULESCENS POPULATION - A REVIEW"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
3743296,2021-04-08T19:59:09.541649Z,2996,{},1244,not_duplicate,excluded,not_screened,not_started,2021-04-15T04:22:57.423971Z,4100,excluded,{Population},,SUMMER HABITAT SUITABILITY FOR STRIPED BASS IN CHESAPEAKE BAY - REFLECTIONS ON A POPULATION DECLINE,,"We evaluated summer water temperatures, dissolved oxygen concentrations, distribution of striped bass Morone saxatilis subadults and adults, and juvenile abundance indexes in Chesapeake Bay to discern any influences of summer habitat suitability on historical changes in populations. Criteria for habitat suitability were those identified in freshwater reservoirs (temperature below 25-degrees-C and dissolved oxygen above 2-3 mg/L), which we confirmed for the York-Pamunkey estuary in the lower bay. Habitat suitability in the upper central basin in July declined significantly from 1962 to 1987, as did juvenile abundance indexes (mean catches per standard seine haul). Thickness of suitable temperature-oxygen habitat correlated significantly with Maryland juvenile indexes the following year. Relative reproductive performance of upper (Maryland) and lower (Virginia) bay stocks changed between 1967-1973 and 1980-1988 in parallel with reduction in upper bay summer habitat. The annual temperature-oxygen cycle in the bay revealed two key areas for striped bass subadults and adults: (1) a zone of cool water in north-central Chesapeake Bay near Annapolis, Maryland, where fish of these ages congregate in summer, and (2) a shallow sill across the lower bay near the mouth of the Rappahannock River, Virginia, where warm surface waters ( {\textgreater} 25-degrees-C) in summer impinge on the bottom and may block egress from the bay. The importance of year-round bay residents for reproduction in the upper bay may have been underestimated previously, at least for the recent low population levels. Reduced juvenile production at the head of the bay and population decline would be consistent with limitation of historically important habitat in summer and resultant physiological stresses of high temperature and low dissolved oxygen that affect reproductive competence the following year.",1990,,{NA},{NA},Journal Article,119,,10.1577/1548-8659(1990)119<0757:Shsfsb>2.3.Co;2,0002-8487,NA,NA,"{""url"": ""%25%7D3CGo to"", ""pages"": ""757"", ""end_page"": ""778"", ""primary_date"": ""1990-01-01 00:00:00"", ""primary_title"": ""SUMMER HABITAT SUITABILITY FOR STRIPED BASS IN CHESAPEAKE BAY - REFLECTIONS ON A POPULATION DECLINE"", ""place_published"": ""NA"", ""primary_authors"": ""('NA',)""}"
